date,store,type,actual_revenue,forecast_revenue,lower_ci,upper_ci,model
2012-09-21,37,backtest,521320.98,525224.0,,,XGBoost
2012-09-28,37,backtest,527953.14,511355.1,,,XGBoost
2012-10-05,37,backtest,546122.37,537580.6,,,XGBoost
2012-10-12,37,backtest,521810.75,514888.75,,,XGBoost
2012-10-19,37,backtest,551969.1,528513.6,,,XGBoost
2012-10-26,37,backtest,534738.43,533689.44,,,XGBoost
2012-11-04,37,future,,526669.3,,,XGBoost
2012-11-11,37,future,,524752.4,,,XGBoost
2012-11-18,37,future,,524060.72,,,XGBoost
2012-11-25,37,future,,523851.94,,,XGBoost
2012-12-02,37,future,,533039.2,,,XGBoost
2012-12-09,37,future,,532807.0,,,XGBoost
2012-12-16,37,future,,531897.5,,,XGBoost
2012-12-23,37,future,,565705.5,,,XGBoost
2012-12-30,37,future,,463513.88,,,XGBoost
2013-01-06,37,future,,552170.8,,,XGBoost
2013-01-13,37,future,,539978.25,,,XGBoost
2013-01-20,37,future,,531300.94,,,XGBoost
2012-05-04,38,backtest,491755.69,431907.56,,,XGBoost
2012-05-11,38,backtest,429914.6,414747.38,,,XGBoost
2012-05-18,38,backtest,412314.71,415141.38,,,XGBoost
2012-05-25,38,backtest,422810.12,389355.06,,,XGBoost
2012-06-01,38,backtest,435579.7,411061.94,,,XGBoost
2012-06-08,38,backtest,448110.25,422954.4,,,XGBoost
2012-06-15,38,backtest,430222.07,421442.16,,,XGBoost
2012-06-22,38,backtest,405938.35,388025.12,,,XGBoost
2012-06-29,38,backtest,404634.36,423796.0,,,XGBoost
2012-07-06,38,backtest,471086.22,423049.72,,,XGBoost
2012-07-13,38,backtest,416036.75,422008.0,,,XGBoost
2012-07-20,38,backtest,441683.74,423236.2,,,XGBoost
2012-07-27,38,backtest,407186.47,426209.03,,,XGBoost
2012-08-03,38,backtest,469311.17,423486.5,,,XGBoost
2012-08-10,38,backtest,436690.13,427704.53,,,XGBoost
2012-08-17,38,backtest,411866.46,418366.78,,,XGBoost
2012-08-24,38,backtest,397428.22,428113.84,,,XGBoost
2012-08-31,38,backtest,424904.95,427236.44,,,XGBoost
2012-09-07,38,backtest,490274.82,424821.56,,,XGBoost
2012-09-14,38,backtest,430944.39,425007.12,,,XGBoost
2012-09-21,38,backtest,409600.98,416153.5,,,XGBoost
2012-09-28,38,backtest,398468.08,419974.3,,,XGBoost
2012-10-05,38,backtest,458479.01,437618.7,,,XGBoost
2012-10-12,38,backtest,437320.66,415521.62,,,XGBoost
2012-10-19,38,backtest,428806.46,417723.25,,,XGBoost
2012-10-26,38,backtest,417290.38,417650.47,,,XGBoost
2012-11-04,38,future,,405321.6,,,XGBoost
2012-11-11,38,future,,405814.4,,,XGBoost
2012-11-18,38,future,,407363.44,,,XGBoost
2012-11-25,38,future,,407363.44,,,XGBoost
2012-12-02,38,future,,422630.75,,,XGBoost
2012-12-09,38,future,,422731.1,,,XGBoost
2012-12-16,38,future,,421117.8,,,XGBoost
2012-12-23,38,future,,421117.8,,,XGBoost
2012-12-30,38,future,,406355.3,,,XGBoost
2013-01-06,38,future,,410503.16,,,XGBoost
2013-01-13,38,future,,407199.03,,,XGBoost
2013-01-20,38,future,,407199.03,,,XGBoost
2012-05-04,39,backtest,1512227.34,1456586.6,,,XGBoost
2012-05-11,39,backtest,1470792.41,1511170.6,,,XGBoost
2012-05-18,39,backtest,1522978.54,1518181.4,,,XGBoost
2012-05-25,39,backtest,1596036.66,1489954.6,,,XGBoost
2012-06-01,39,backtest,1640476.77,1472997.6,,,XGBoost
2012-06-08,39,backtest,1623442.24,1478888.4,,,XGBoost
2012-06-15,39,backtest,1587499.82,1456364.4,,,XGBoost
2012-06-22,39,backtest,1532316.79,1455860.5,,,XGBoost
2012-06-29,39,backtest,1492388.98,1495958.6,,,XGBoost
2012-07-06,39,backtest,1659221.99,1481977.8,,,XGBoost
2012-07-13,39,backtest,1471261.76,1466914.6,,,XGBoost
2012-07-20,39,backtest,1582168.27,1488690.0,,,XGBoost
2012-07-27,39,backtest,1487797.54,1508846.5,,,XGBoost
2012-08-03,39,backtest,1608277.74,1523344.2,,,XGBoost
2012-08-10,39,backtest,1641867.92,1547669.8,,,XGBoost
2012-08-17,39,backtest,1720221.91,1508703.8,,,XGBoost
2012-08-24,39,backtest,1724669.75,1480910.4,,,XGBoost
2012-08-31,39,backtest,1710923.94,1508703.8,,,XGBoost
2012-09-07,39,backtest,1609811.75,1511068.2,,,XGBoost
2012-09-14,39,backtest,1447614.08,1470367.4,,,XGBoost
2012-09-21,39,backtest,1555672.51,1455883.8,,,XGBoost
2012-09-28,39,backtest,1495607.07,1491868.2,,,XGBoost
2012-10-05,39,backtest,1574408.67,1494224.5,,,XGBoost
2012-10-12,39,backtest,1494417.07,1489694.8,,,XGBoost
2012-10-19,39,backtest,1577486.33,1466091.2,,,XGBoost
2012-10-26,39,backtest,1569502.0,1502507.4,,,XGBoost
2012-11-04,39,future,,1496080.2,,,XGBoost
2012-11-11,39,future,,1527692.8,,,XGBoost
2012-11-18,39,future,,1522124.0,,,XGBoost
2012-11-25,39,future,,2233423.0,,,XGBoost
2012-12-02,39,future,,2078719.4,,,XGBoost
2012-12-09,39,future,,2101107.8,,,XGBoost
2012-12-16,39,future,,2100763.8,,,XGBoost
2012-12-23,39,future,,2534800.5,,,XGBoost
2012-12-30,39,future,,2468201.8,,,XGBoost
2013-01-06,39,future,,1447090.6,,,XGBoost
2013-01-13,39,future,,1429802.9,,,XGBoost
2013-01-20,39,future,,1443723.4,,,XGBoost
2012-05-04,3,backtest,439913.57,399267.22,,,XGBoost
2012-05-11,3,backtest,431985.36,394730.38,,,XGBoost
2012-05-18,3,backtest,418112.76,433579.75,,,XGBoost
2012-05-25,3,backtest,413701.29,398908.3,,,XGBoost
2012-06-01,3,backtest,432268.53,402198.12,,,XGBoost
2012-06-08,3,backtest,446336.8,400587.5,,,XGBoost
2012-06-15,3,backtest,442074.79,397816.84,,,XGBoost
2012-06-22,3,backtest,419497.95,395915.84,,,XGBoost
2012-06-29,3,backtest,422965.33,397898.75,,,XGBoost
2012-07-06,3,backtest,411206.5,398311.06,,,XGBoost
2012-07-13,3,backtest,416913.1,399740.1,,,XGBoost
2012-07-20,3,backtest,432424.85,397599.22,,,XGBoost
2012-07-27,3,backtest,389427.9,399380.12,,,XGBoost
2012-08-03,3,backtest,419990.29,402716.34,,,XGBoost
2012-08-10,3,backtest,391811.6,398840.53,,,XGBoost
2012-08-17,3,backtest,394918.83,408804.1,,,XGBoost
2012-08-24,3,backtest,412449.67,401887.84,,,XGBoost
2012-08-31,3,backtest,408838.73,394994.66,,,XGBoost
2012-09-07,3,backtest,408229.73,394341.53,,,XGBoost
2012-09-14,3,backtest,407589.16,394615.62,,,XGBoost
2012-09-21,3,backtest,414392.09,426445.03,,,XGBoost
2012-09-28,3,backtest,389813.02,395388.3,,,XGBoost
2012-10-05,3,backtest,443557.65,438601.88,,,XGBoost
2012-10-12,3,backtest,410804.39,432855.5,,,XGBoost
2012-10-19,3,backtest,424513.08,400164.9,,,XGBoost
2012-10-26,3,backtest,405432.7,401791.47,,,XGBoost
2012-11-04,3,future,,405570.47,,,XGBoost
2012-11-11,3,future,,405570.47,,,XGBoost
2012-11-18,3,future,,405570.47,,,XGBoost
2012-11-25,3,future,,549024.2,,,XGBoost
2012-12-02,3,future,,547369.3,,,XGBoost
2012-12-09,3,future,,499033.84,,,XGBoost
2012-12-16,3,future,,499033.84,,,XGBoost
2012-12-23,3,future,,499683.6,,,XGBoost
2012-12-30,3,future,,399608.28,,,XGBoost
2013-01-06,3,future,,405284.38,,,XGBoost
2013-01-13,3,future,,401528.88,,,XGBoost
2013-01-20,3,future,,401528.88,,,XGBoost
2012-05-04,40,backtest,993311.59,942188.56,,,XGBoost
2012-05-11,40,backtest,967729.35,897930.3,,,XGBoost
2012-05-18,40,backtest,896295.41,891004.0,,,XGBoost
2012-05-25,40,backtest,991054.49,966353.8,,,XGBoost
2012-06-01,40,backtest,1037464.27,1078142.6,,,XGBoost
2012-06-08,40,backtest,1079386.88,941946.6,,,XGBoost
2012-06-15,40,backtest,977950.28,978035.1,,,XGBoost
2012-06-22,40,backtest,1033552.18,1070139.2,,,XGBoost
2012-06-29,40,backtest,988764.84,981303.2,,,XGBoost
2012-07-06,40,backtest,1182901.56,1060979.1,,,XGBoost
2012-07-13,40,backtest,979848.71,975400.8,,,XGBoost
2012-07-20,40,backtest,968502.38,1053287.0,,,XGBoost
2012-07-27,40,backtest,954396.85,983832.7,,,XGBoost
2012-08-03,40,backtest,1068346.76,1038280.0,,,XGBoost
2012-08-10,40,backtest,1007906.43,1022118.06,,,XGBoost
2012-08-17,40,backtest,969387.48,950938.75,,,XGBoost
2012-08-24,40,backtest,945318.47,954098.75,,,XGBoost
2012-08-31,40,backtest,987264.67,954498.0,,,XGBoost
2012-09-07,40,backtest,1088248.4,970835.94,,,XGBoost
2012-09-14,40,backtest,901709.82,939364.8,,,XGBoost
2012-09-21,40,backtest,899768.4,905517.1,,,XGBoost
2012-09-28,40,backtest,919595.44,937401.0,,,XGBoost
2012-10-05,40,backtest,1069112.0,961306.7,,,XGBoost
2012-10-12,40,backtest,982523.26,911549.6,,,XGBoost
2012-10-19,40,backtest,918170.5,906591.75,,,XGBoost
2012-10-26,40,backtest,921264.52,931751.6,,,XGBoost
2012-11-04,40,future,,948140.44,,,XGBoost
2012-11-11,40,future,,948630.56,,,XGBoost
2012-11-18,40,future,,917593.75,,,XGBoost
2012-11-25,40,future,,1194733.0,,,XGBoost
2012-12-02,40,future,,1097045.9,,,XGBoost
2012-12-09,40,future,,1178391.2,,,XGBoost
2012-12-16,40,future,,1097749.5,,,XGBoost
2012-12-23,40,future,,1563426.2,,,XGBoost
2012-12-30,40,future,,1562164.6,,,XGBoost
2013-01-06,40,future,,924721.44,,,XGBoost
2013-01-13,40,future,,835116.3,,,XGBoost
2013-01-20,40,future,,814026.6,,,XGBoost
2012-05-04,41,backtest,1359770.73,1287787.5,,,XGBoost
2012-05-11,41,backtest,1353285.1,1316030.5,,,XGBoost
2012-05-18,41,backtest,1331514.44,1242610.4,,,XGBoost
2012-05-25,41,backtest,1424500.47,1281373.8,,,XGBoost
2012-06-01,41,backtest,1374891.36,1300044.9,,,XGBoost
2012-06-08,41,backtest,1436383.84,1339131.6,,,XGBoost
2012-06-15,41,backtest,1384584.59,1321386.6,,,XGBoost
2012-06-22,41,backtest,1386407.17,1309096.0,,,XGBoost
2012-06-29,41,backtest,1355600.01,1319298.0,,,XGBoost
2012-07-06,41,backtest,1456300.89,1268840.5,,,XGBoost
2012-07-13,41,backtest,1332594.07,1325739.6,,,XGBoost
2012-07-20,41,backtest,1347175.93,1321171.0,,,XGBoost
2012-07-27,41,backtest,1344723.97,1298423.4,,,XGBoost
2012-08-03,41,backtest,1439607.35,1277234.4,,,XGBoost
2012-08-10,41,backtest,1504545.94,1312230.9,,,XGBoost
2012-08-17,41,backtest,1560590.05,1296641.6,,,XGBoost
2012-08-24,41,backtest,1464462.85,1311499.0,,,XGBoost
2012-08-31,41,backtest,1360517.52,1286899.6,,,XGBoost
2012-09-07,41,backtest,1392143.82,1291604.4,,,XGBoost
2012-09-14,41,backtest,1306644.25,1265095.1,,,XGBoost
2012-09-21,41,backtest,1276609.36,1259609.5,,,XGBoost
2012-09-28,41,backtest,1307928.01,1278490.8,,,XGBoost
2012-10-05,41,backtest,1400160.95,1259403.0,,,XGBoost
2012-10-12,41,backtest,1409544.97,1304775.6,,,XGBoost
2012-10-19,41,backtest,1326197.24,1288147.5,,,XGBoost
2012-10-26,41,backtest,1316542.59,1282184.5,,,XGBoost
2012-11-04,41,future,,1270089.9,,,XGBoost
2012-11-11,41,future,,1273151.5,,,XGBoost
2012-11-18,41,future,,1270897.0,,,XGBoost
2012-11-25,41,future,,1646550.2,,,XGBoost
2012-12-02,41,future,,1645863.9,,,XGBoost
2012-12-09,41,future,,1512409.4,,,XGBoost
2012-12-16,41,future,,1512548.4,,,XGBoost
2012-12-23,41,future,,2205306.8,,,XGBoost
2012-12-30,41,future,,1290300.2,,,XGBoost
2013-01-06,41,future,,1256822.0,,,XGBoost
2013-01-13,41,future,,1287011.5,,,XGBoost
2013-01-20,41,future,,1249774.4,,,XGBoost
2012-05-04,42,backtest,609274.89,615355.56,,,XGBoost
2012-05-11,42,backtest,643603.69,637337.56,,,XGBoost
2012-05-18,42,backtest,590636.38,534715.0,,,XGBoost
2012-05-25,42,backtest,535764.58,525004.8,,,XGBoost
2012-06-01,42,backtest,521953.78,584144.7,,,XGBoost
2012-06-08,42,backtest,642671.48,624760.9,,,XGBoost
2012-06-15,42,backtest,606309.13,577739.3,,,XGBoost
2012-06-22,42,backtest,540031.29,539566.56,,,XGBoost
2012-06-29,42,backtest,507403.77,519731.62,,,XGBoost
2012-07-06,42,backtest,618702.09,618451.75,,,XGBoost
2012-07-13,42,backtest,628099.08,649281.06,,,XGBoost
2012-07-20,42,backtest,530318.39,566245.8,,,XGBoost
2012-07-27,42,backtest,516352.21,520532.7,,,XGBoost
2012-08-03,42,backtest,573084.71,626097.1,,,XGBoost
2012-08-10,42,backtest,576620.31,644202.1,,,XGBoost
2012-08-17,42,backtest,575997.78,548772.5,,,XGBoost
2012-08-24,42,backtest,535537.03,548675.6,,,XGBoost
2012-08-31,42,backtest,504760.57,542939.2,,,XGBoost
2012-09-07,42,backtest,617405.35,546905.94,,,XGBoost
2012-09-14,42,backtest,586737.66,584916.2,,,XGBoost
2012-09-21,42,backtest,527165.7,545937.1,,,XGBoost
2012-09-28,42,backtest,505978.46,493889.88,,,XGBoost
2012-10-05,42,backtest,593162.53,605094.3,,,XGBoost
2012-10-12,42,backtest,612379.9,582297.1,,,XGBoost
2012-10-19,42,backtest,541406.98,554808.6,,,XGBoost
2012-10-26,42,backtest,514756.08,522744.66,,,XGBoost
2012-11-04,42,future,,568383.8,,,XGBoost
2012-11-11,42,future,,568383.8,,,XGBoost
2012-11-18,42,future,,568316.8,,,XGBoost
2012-11-25,42,future,,568316.8,,,XGBoost
2012-12-02,42,future,,568399.6,,,XGBoost
2012-12-09,42,future,,569018.3,,,XGBoost
2012-12-16,42,future,,568968.25,,,XGBoost
2012-12-23,42,future,,569151.06,,,XGBoost
2012-12-30,42,future,,552980.0,,,XGBoost
2013-01-06,42,future,,569877.2,,,XGBoost
2013-01-13,42,future,,571044.44,,,XGBoost
2013-01-20,42,future,,569605.25,,,XGBoost
2012-05-04,43,backtest,637964.2,612355.0,,,XGBoost
2012-05-11,43,backtest,640159.04,642853.4,,,XGBoost
2012-05-18,43,backtest,648541.81,618736.1,,,XGBoost
2012-05-25,43,backtest,597406.39,594991.56,,,XGBoost
2012-06-01,43,backtest,605078.62,610178.06,,,XGBoost
2012-06-08,43,backtest,643032.51,611894.94,,,XGBoost
2012-06-15,43,backtest,634815.1,612052.25,,,XGBoost
2012-06-22,43,backtest,613270.79,604709.7,,,XGBoost
2012-06-29,43,backtest,593128.13,602688.2,,,XGBoost
2012-07-06,43,backtest,645618.59,614117.1,,,XGBoost
2012-07-13,43,backtest,627634.04,617933.44,,,XGBoost
2012-07-20,43,backtest,596554.05,624970.6,,,XGBoost
2012-07-27,43,backtest,572447.52,587772.75,,,XGBoost
2012-08-03,43,backtest,614378.94,612049.1,,,XGBoost
2012-08-10,43,backtest,643558.78,598779.4,,,XGBoost
2012-08-17,43,backtest,640210.85,591796.3,,,XGBoost
2012-08-24,43,backtest,598234.64,592254.06,,,XGBoost
2012-08-31,43,backtest,593141.29,600801.6,,,XGBoost
2012-09-07,43,backtest,663814.18,626577.3,,,XGBoost
2012-09-14,43,backtest,625196.94,619910.7,,,XGBoost
2012-09-21,43,backtest,601990.02,622522.25,,,XGBoost
2012-09-28,43,backtest,577792.32,580882.75,,,XGBoost
2012-10-05,43,backtest,642614.89,632975.06,,,XGBoost
2012-10-12,43,backtest,619369.72,626393.4,,,XGBoost
2012-10-19,43,backtest,623919.23,624051.2,,,XGBoost
2012-10-26,43,backtest,587603.55,580798.0,,,XGBoost
2012-11-04,43,future,,642801.6,,,XGBoost
2012-11-11,43,future,,632692.3,,,XGBoost
2012-11-18,43,future,,632166.5,,,XGBoost
2012-11-25,43,future,,633788.5,,,XGBoost
2012-12-02,43,future,,634575.0,,,XGBoost
2012-12-09,43,future,,633704.44,,,XGBoost
2012-12-16,43,future,,633704.44,,,XGBoost
2012-12-23,43,future,,635200.44,,,XGBoost
2012-12-30,43,future,,631060.3,,,XGBoost
2013-01-06,43,future,,648093.06,,,XGBoost
2013-01-13,43,future,,647671.5,,,XGBoost
2013-01-20,43,future,,643502.0,,,XGBoost
2012-05-04,44,backtest,326053.28,322625.97,,,XGBoost
2012-05-11,44,backtest,341381.08,323024.28,,,XGBoost
2012-05-18,44,backtest,334042.43,303975.97,,,XGBoost
2012-05-25,44,backtest,343268.29,298476.84,,,XGBoost
2012-06-01,44,backtest,323410.94,299386.47,,,XGBoost
2012-06-08,44,backtest,340238.38,320090.66,,,XGBoost
2012-06-15,44,backtest,338400.82,299094.06,,,XGBoost
2012-06-22,44,backtest,336241.0,298038.12,,,XGBoost
2012-06-29,44,backtest,338386.08,302606.2,,,XGBoost
2012-07-06,44,backtest,358461.58,298889.8,,,XGBoost
2012-07-13,44,backtest,336479.49,300071.84,,,XGBoost
2012-07-20,44,backtest,337819.16,304263.3,,,XGBoost
2012-07-27,44,backtest,319855.26,304382.56,,,XGBoost
2012-08-03,44,backtest,342385.38,320584.03,,,XGBoost
2012-08-10,44,backtest,333594.81,307716.66,,,XGBoost
2012-08-17,44,backtest,327389.51,304417.34,,,XGBoost
2012-08-24,44,backtest,337985.74,319050.22,,,XGBoost
2012-08-31,44,backtest,339490.69,306191.3,,,XGBoost
2012-09-07,44,backtest,338737.33,296877.75,,,XGBoost
2012-09-14,44,backtest,347726.67,303601.16,,,XGBoost
2012-09-21,44,backtest,336017.6,304420.47,,,XGBoost
2012-09-28,44,backtest,355307.94,304543.88,,,XGBoost
2012-10-05,44,backtest,337390.44,304627.1,,,XGBoost
2012-10-12,44,backtest,337796.13,304962.38,,,XGBoost
2012-10-19,44,backtest,323766.77,298252.44,,,XGBoost
2012-10-26,44,backtest,361067.07,319126.66,,,XGBoost
2012-11-04,44,future,,320080.44,,,XGBoost
2012-11-11,44,future,,318195.34,,,XGBoost
2012-11-18,44,future,,318064.97,,,XGBoost
2012-11-25,44,future,,318064.97,,,XGBoost
2012-12-02,44,future,,312282.03,,,XGBoost
2012-12-09,44,future,,312874.25,,,XGBoost
2012-12-16,44,future,,312874.25,,,XGBoost
2012-12-23,44,future,,330767.5,,,XGBoost
2012-12-30,44,future,,304692.97,,,XGBoost
2013-01-06,44,future,,318670.9,,,XGBoost
2013-01-13,44,future,,317965.78,,,XGBoost
2013-01-20,44,future,,310539.1,,,XGBoost
2012-05-04,45,backtest,782300.68,756232.7,,,XGBoost
2012-05-11,45,backtest,770487.37,762571.9,,,XGBoost
2012-05-18,45,backtest,800842.28,761179.56,,,XGBoost
2012-05-25,45,backtest,817741.17,784036.6,,,XGBoost
2012-06-01,45,backtest,837144.63,800703.5,,,XGBoost
2012-06-08,45,backtest,795133.0,775301.3,,,XGBoost
2012-06-15,45,backtest,821498.18,784904.7,,,XGBoost
2012-06-22,45,backtest,822569.16,774288.25,,,XGBoost
2012-06-29,45,backtest,773367.71,781514.2,,,XGBoost
2012-07-06,45,backtest,843361.1,770445.4,,,XGBoost
2012-07-13,45,backtest,749817.08,751146.9,,,XGBoost
2012-07-20,45,backtest,737613.65,761834.7,,,XGBoost
2012-07-27,45,backtest,711671.58,744589.06,,,XGBoost
2012-08-03,45,backtest,725729.51,744339.44,,,XGBoost
2012-08-10,45,backtest,733037.32,737845.06,,,XGBoost
2012-08-17,45,backtest,722496.93,731768.6,,,XGBoost
2012-08-24,45,backtest,718232.26,744743.7,,,XGBoost
2012-08-31,45,backtest,734297.87,780617.7,,,XGBoost
2012-09-07,45,backtest,766512.66,771503.25,,,XGBoost
2012-09-14,45,backtest,702238.27,751613.94,,,XGBoost
2012-09-21,45,backtest,723086.2,765953.25,,,XGBoost
2012-09-28,45,backtest,713173.95,769989.5,,,XGBoost
2012-10-05,45,backtest,733455.07,766498.7,,,XGBoost
2012-10-12,45,backtest,734464.36,786364.25,,,XGBoost
2012-10-19,45,backtest,718125.53,781891.44,,,XGBoost
2012-10-26,45,backtest,760281.43,764992.56,,,XGBoost
2012-11-04,45,future,,764690.44,,,XGBoost
2012-11-11,45,future,,761570.75,,,XGBoost
2012-11-18,45,future,,763051.2,,,XGBoost
2012-11-25,45,future,,1066812.0,,,XGBoost
2012-12-02,45,future,,1100286.5,,,XGBoost
2012-12-09,45,future,,958105.75,,,XGBoost
2012-12-16,45,future,,987405.3,,,XGBoost
2012-12-23,45,future,,1504405.5,,,XGBoost
2012-12-30,45,future,,1305471.4,,,XGBoost
2013-01-06,45,future,,725229.44,,,XGBoost
2013-01-13,45,future,,705782.8,,,XGBoost
2013-01-20,45,future,,713321.75,,,XGBoost
2012-05-04,4,backtest,2196968.33,2074386.2,,,XGBoost
2012-05-11,4,backtest,2127661.17,2348720.0,,,XGBoost
2012-05-18,4,backtest,2207214.81,2129853.8,,,XGBoost
2012-05-25,4,backtest,2154137.67,2084988.1,,,XGBoost
2012-06-01,4,backtest,2179360.94,2072809.5,,,XGBoost
2012-06-08,4,backtest,2245257.18,2069563.5,,,XGBoost
2012-06-15,4,backtest,2234190.93,2063479.4,,,XGBoost
2012-06-22,4,backtest,2197299.65,2084515.0,,,XGBoost
2012-06-29,4,backtest,2128362.92,2075585.1,,,XGBoost
2012-07-06,4,backtest,2224499.28,2078760.1,,,XGBoost
2012-07-13,4,backtest,2100252.61,2072716.0,,,XGBoost
2012-07-20,4,backtest,2175563.69,2073756.6,,,XGBoost
2012-07-27,4,backtest,2048613.65,2064058.0,,,XGBoost
2012-08-03,4,backtest,2174514.13,2054496.1,,,XGBoost
2012-08-10,4,backtest,2193367.69,2073486.0,,,XGBoost
2012-08-17,4,backtest,2283540.3,2084749.9,,,XGBoost
2012-08-24,4,backtest,2125241.68,2075588.6,,,XGBoost
2012-08-31,4,backtest,2081181.35,2082367.8,,,XGBoost
2012-09-07,4,backtest,2125104.72,2099390.5,,,XGBoost
2012-09-14,4,backtest,2117854.6,2131145.2,,,XGBoost
2012-09-21,4,backtest,2119438.53,2096226.9,,,XGBoost
2012-09-28,4,backtest,2027620.23,2080373.2,,,XGBoost
2012-10-05,4,backtest,2209835.43,2332546.5,,,XGBoost
2012-10-12,4,backtest,2133026.07,2349979.5,,,XGBoost
2012-10-19,4,backtest,2097266.85,2214664.0,,,XGBoost
2012-10-26,4,backtest,2149594.46,2348620.2,,,XGBoost
2012-11-04,4,future,,2345544.8,,,XGBoost
2012-11-11,4,future,,2343049.8,,,XGBoost
2012-11-18,4,future,,2207882.0,,,XGBoost
2012-11-25,4,future,,2746554.5,,,XGBoost
2012-12-02,4,future,,2918279.8,,,XGBoost
2012-12-09,4,future,,2344591.8,,,XGBoost
2012-12-16,4,future,,2441909.8,,,XGBoost
2012-12-23,4,future,,3438957.0,,,XGBoost
2012-12-30,4,future,,2438143.2,,,XGBoost
2013-01-06,4,future,,2196944.8,,,XGBoost
2013-01-13,4,future,,2199654.2,,,XGBoost
2013-01-20,4,future,,2209393.2,,,XGBoost
2012-05-04,5,backtest,360932.69,348682.25,,,XGBoost
2012-05-11,5,backtest,333870.52,346715.5,,,XGBoost
2012-05-18,5,backtest,336189.66,375895.78,,,XGBoost
2012-05-25,5,backtest,341994.48,348507.8,,,XGBoost
2012-06-01,5,backtest,359867.8,348926.38,,,XGBoost
2012-06-08,5,backtest,341704.59,339085.84,,,XGBoost
2012-06-15,5,backtest,327383.64,338900.3,,,XGBoost
2012-06-22,5,backtest,325041.68,339062.4,,,XGBoost
2012-06-29,5,backtest,329658.1,338312.16,,,XGBoost
2012-07-06,5,backtest,341214.43,336994.72,,,XGBoost
2012-07-13,5,backtest,316203.64,336655.34,,,XGBoost
2012-07-20,5,backtest,321205.12,336634.94,,,XGBoost
2012-07-27,5,backtest,306827.36,351903.06,,,XGBoost
2012-08-03,5,backtest,324195.17,352791.97,,,XGBoost
2012-08-10,5,backtest,306759.7,348619.6,,,XGBoost
2012-08-17,5,backtest,314014.18,346317.1,,,XGBoost
2012-08-24,5,backtest,320831.36,349311.66,,,XGBoost
2012-08-31,5,backtest,344642.01,350471.56,,,XGBoost
2012-09-07,5,backtest,350648.91,348662.7,,,XGBoost
2012-09-14,5,backtest,299800.67,333716.28,,,XGBoost
2012-09-21,5,backtest,307306.76,334258.56,,,XGBoost
2012-09-28,5,backtest,310141.68,350376.28,,,XGBoost
2012-10-05,5,backtest,343048.29,350186.97,,,XGBoost
2012-10-12,5,backtest,325345.41,335440.4,,,XGBoost
2012-10-19,5,backtest,313358.15,324516.34,,,XGBoost
2012-10-26,5,backtest,319550.77,345443.66,,,XGBoost
2012-11-04,5,future,,355212.28,,,XGBoost
2012-11-11,5,future,,355418.0,,,XGBoost
2012-11-18,5,future,,341173.88,,,XGBoost
2012-11-25,5,future,,498266.1,,,XGBoost
2012-12-02,5,future,,429697.97,,,XGBoost
